,placa,ESTADO_VENTA,Marca,Referencia,Modelo,KILOMETRAJE,id_veh,PRECIO_VENTA,Clase,valor_asegurado,Ciudad
3072,LOT945,Usados,Volkswagen,Jetta [5],2014,,9201125,38657000.0,AUTOMOVIL,33700.0,Bogotá
3073,KBD063,Usados,Mazda,3,2014,,5601129,43500000.0,AUTOMOVIL,39600.0,Medellín
3074,EBM427,Nuevos,Mazda,Cx30,2023,,5606097,102986000.0,CAMIONETA PASAJ.,0.0,Bogotá
3075,TGO064,Nuevos,Mazda,2 [2],2025,,2431,96225000.0,,,Villavicencio
3076,BSI584,Nuevos,Foton,Frr-s,2023,0.0,18904074,188000000.0,CAMION,178500.0,Barranquilla
3077,HID851,Usados,Volkswagen,Golf [7],2016,10.0,9201243,60255000.0,AUTOMOVIL,56800.0,Cartagena
3078,MQX318,Usados,Mazda,2 [2],2019,,5601171,60867500.0,AUTOMOVIL,60600.0,Medellín
3079,QUM088,Usados,Ford,Fiesta [4],2012,,3001128,30900000.0,AUTOMOVIL,31500.0,Medellín
3080,DMD838,Nuevos,Mercedes Benz,Vito,2019,,5806062,92591000.0,CAMIONETA PASAJ.,133300.0,Bogotá
3081,TFK299,Usados,Ford,Escape [3],2011,122720.0,3006120,44300000.0,CAMIONETA PASAJ.,40900.0,Cúcuta
3082,TCJ845,Usados,Suzuki,Baleno,2022,,8801041,57269500.0,AUTOMOVIL,56000.0,Villavicencio
3083,SKI239,Usado,PEUGEOT,207,2010,,6801201,25800000.0,AUTOMOVIL,25000.0,Barranquilla
3084,KHI905,Usados,Kia,Sportage [4],2013,,4606071,63300000.0,CAMIONETA PASAJ.,57300.0,Bucaramanga
3085,UIK572,Nuevos,,,2020,,5806063,121700000.0,CAMIONETA PASAJ.,107200.0,Medellín
3086,YYF471,Nuevos,Bmw,G 310,2023,,817066,26500000.0,MOTOCICLETA,23900.0,Medellín
3087,SMA362,Usados,,,2022,,11311019,156853714.284,CHASIS,0.0,Cali
3088,MJD731,Usados,Volkswagen,Jetta [5],2015,,9201125,38700000.0,AUTOMOVIL,35100.0,Soacha
3089,JVK867,Nuevos,Renault,Kwid,2023,,8001195,51500000.0,AUTOMOVIL,0.0,Cúcuta
3090,OSN521,Nuevos,Foton,Frr-s,2022,,18904066,160990000.0,CAMION,162300.0,Bogotá
3091,QFE527,Usados,,,2014,,9201125,38592629.184,AUTOMOVIL,33700.0,Soacha
3092,OLN215,Usados,Chevrolet,Spark [3],2016,,407,35132000.0,,,Medellín
3093,GXU098,Usados,Chevrolet,Tracker,2015,,1606224,44900000.0,CAMIONETA PASAJ.,40000.0,Medellín
3094,FBD926,Nuevos,Kia,K3,2025,,4601327,84990000.0,AUTOMOVIL,79000.0,Bogotá
3095,RZA879,Usados,Ford,Fiesta [4],2012,,3001126,31000000.0,AUTOMOVIL,30600.0,Bogotá
3096,ZLG533,Usados,Mazda,3 [3],2020,51696.0,5601182,78966667.0,AUTOMOVIL,73000.0,Bogotá
3097,EXK943,Usados,Chevrolet,Onix [2],2021,,403,64505000.0,,,Cúcuta
3098,WTC277,Usados,Kia,Sportage [4],2013,,4606071,63300000.0,CAMIONETA PASAJ.,57300.0,Bogotá
3099,QZL739,Nuevos,Kia,Sportage [4],2012,0.0,4606037,57900000.0,,,Medellín
3100,CNJ026,Usados,Kia,Cerato [4],2017,,4601234,55700000.0,AUTOMOVIL,54400.0,Bogotá
3101,ZZT440,Nuevos,Bmw,F 850,2021,,817073,66300000.0,MOTOCICLETA,66400.0,Cali
3102,WVP505,Nuevos,Mazda,Cx30,2024,2810.0,5606111,123600000.0,CAMIONETA PASAJ.,123600.0,Cali
3103,HRX752,Nuevos,Bmw,X3,2022,,806049,180000000.0,CAMIONETA PASAJ.,232800.0,Bucaramanga
3104,DQT523,Usados,,,2023,137983.0,9206076,88800000.0,CAMIONETA PASAJ.,0.0,Bogotá
3105,NPP433,Usados,Mazda,3 [3],2020,27437.0,5601183,88100000.0,AUTOMOVIL,75600.0,Bogotá
3106,SKE336,Usados,Kia,Cerato Forte,2013,,4601120,44100000.0,AUTOMOVIL,41100.0,Barranquilla
3107,RKR138,Nuevos,Suzuki,Swift [3],2023,,8801057,65000000.0,AUTOMOVIL,63600.0,Soacha
3108,RBN674,Nuevos,Foton,Fqr,2023,190412.0,18904067,164490000.0,CAMION,191900.0,Ibagué
3109,NOG445,Nuevos,Jac,Hfc1120,2020,,11304024,115590000.0,CAMION,0.0,Cali
3110,TVW632,Usados,Mazda,3,2012,,5601117,43000000.0,AUTOMOVIL,41300.0,Bogotá
3111,FLD393,Nuevos,Kia,Sonet,2023,,4606149,79900000.0,CAMIONETA PASAJ.,83400.0,Cartagena
3112,RZA226,Usados,Renault,Stepway [2],2016,70928.0,8001177,40900000.0,AUTOMOVIL,38800.0,Cali
3113,OWN434,Usados,Suzuki,Baleno,2022,,8801041,53000000.0,AUTOMOVIL,56000.0,Cali
3114,UVW027,Nuevos,Ford,Ecosport [2],2020,,3008062,73400000.0,CAMPERO,71200.0,Cali
3115,OIK952,Usados,Renault,Koleos [1],2013,,8006037,48000000.0,CAMIONETA PASAJ.,41600.0,Barranquilla
3116,ULJ390,Nuevos,Suzuki,S-cross,2022,,8806015,72800000.0,CAMIONETA PASAJ.,69800.0,Barranquilla
3117,MYR767,Usados,,,2022,20821.0,5601121,71000000.0,AUTOMOVIL,0.0,Medellín
3118,KEQ402,Nuevos,Fiat,Uno,2019,,2801135,36400000.0,AUTOMOVIL,37500.0,Bogotá
3119,JHF776,Usados,Mazda,2 [2],2015,25505.0,5601125,39600000.0,AUTOMOVIL,38900.0,Medellín
3120,BEW560,Nuevos,Renault,Duster,2024,,3259,90989000.0,,,Soledad
3121,OKO807,Usados,Renault,Stepway [2],2017,,8001176,42700000.0,AUTOMOVIL,41500.0,Cartagena
3122,DCL145,Usados,Nissan,Kicks,2022,,6406142,90400000.0,CAMIONETA PASAJ.,81700.0,Villavicencio
3123,OXB852,Nuevos,Ford,Fiesta [7],2016,,3001148,46300000.0,AUTOMOVIL,38900.0,Barranquilla
3124,PBF185,Usados,Mercedes Benz,Gla 200,2015,62752.0,5801289,78300000.0,,,Bogotá
3125,MGR987,Nuevos,Kia,Sonet,2024,,4606148,90200000.0,CAMIONETA PASAJ.,90600.0,Medellín
3126,VBA602,Usados,Mazda,2 [2],2019,38480.0,5601171,60000000.0,AUTOMOVIL,60600.0,Bogotá
3127,HHD251,Usados,Renault,Koleos [1],2011,107000.0,8006030,37700000.0,CAMIONETA PASAJ.,38100.0,Pereira
3128,BIQ525,Nuevos,Chevrolet,Onix [fl],2019,,1601331,52000000.0,AUTOMOVIL,45000.0,Cúcuta
3129,EOL219,Nuevos,Bmw,F 850,2022,,817073,69200000.0,MOTOCICLETA,68700.0,Bogotá
3130,RUG598,Usados,Fiat,Pulse,2023,8811.0,2806024,72800000.0,CAMIONETA PASAJ.,70300.0,Barranquilla
3131,PWS957,Usados,Nissan,Qashqai [3],2019,,6408119,101300000.0,CAMPERO,80200.0,Bogotá
3132,UZN264,Nuevos,Dfac,Dfa,2023,1504.0,38704020,182990000.0,CAMION,194400.0,Cúcuta
3133,TJA110,Nuevos,Chevrolet,Nlr,2024,0.0,1604104,154955000.0,CAMION,143100.0,Bogotá
3134,VOH026,Usados,Chevrolet,Spark [2],2017,67500.0,1601282,27700000.0,AUTOMOVIL,27000.0,Cartagena
3135,XWJ927,Nuevos,Renault,Sandero,2013,,8001146,28500000.0,AUTOMOVIL,31100.0,Medellín
3136,CSB978,Nuevos,Nissan,March,2022,,6401256,55400000.0,AUTOMOVIL,50600.0,Bogotá
3137,FRY203,Nuevos,Volkswagen,T-cross,2022,,9206084,104900000.0,CAMIONETA PASAJ.,85100.0,Bogotá
3138,VDU596,Nuevos,Chevrolet,Nhr [1],2023,,15812030,104400000.0,FURGON,104400.0,Bogotá
3139,OIA391,Usados,Mazda,3 [3],2017,,5601143,69875000.0,AUTOMOVIL,64800.0,Barranquilla
3140,YGV545,Nuevos,Jetour,X70,2024,,43506003,105990000.0,CAMIONETA PASAJ.,109400.0,Bogotá
3141,TUY945,Usados,Renault,Stepway [2] [fl],2018,,8001177,46100000.0,AUTOMOVIL,46100.0,Bogotá
3142,TQP579,Usados,Renault,Stepway,2014,54710.0,8001156,36400000.0,AUTOMOVIL,34400.0,Bogotá
3143,AVA009,Usados,Mazda,3 [3],2015,,5601145,52700000.0,AUTOMOVIL,52300.0,Villavicencio
3144,MXD577,Usados,Renault,Stepway,2020,45296.0,8001193,55500000.0,AUTOMOVIL,49700.0,Bogotá
3145,YJE806,Usados,Volkswagen,Gol [5],2021,,9201266,47000000.0,AUTOMOVIL,51900.0,Medellín
3146,LVR269,Nuevos,Toyota,Prado [lc 150],2016,6815.0,9008198,211800000.0,CAMPERO,215800.0,Medellín
3147,JNA639,Usados,Chevrolet,Tracker,2014,,1606222,41700000.0,CAMIONETA PASAJ.,37100.0,Barranquilla
3148,RSI773,Nuevos,Jmc,Jx,2023,0.0,15804028,156990000.0,CAMION,132500.0,Soledad
3149,RDE419,Nuevos,Renault,Duster,2022,7633.0,8006065,77300000.0,CAMIONETA PASAJ.,72900.0,Soledad
3150,VRR961,Nuevos,Mazda,2 [2],2024,5401.0,5601193,83600000.0,AUTOMOVIL,81800.0,Cali
3151,PUI124,Usados,Renault,Sandero,2014,,8001157,32600000.0,AUTOMOVIL,31700.0,Barranquilla
3152,VKB213,Usados,Renault,Sandero,2015,,8001152,32200000.0,AUTOMOVIL,30700.0,Cartagena
3153,RHF102,Nuevos,Foton,Frr-s,2022,103803.0,18904066,162300000.0,CAMION,162300.0,Soacha
3154,UXT458,Usados,Chevrolet,Sail,2017,,1601256,29500000.0,AUTOMOVIL,32000.0,Ibagué
3155,AGW678,Nuevos,Chevrolet,Cruze [fl],2015,0.0,1601276,41500000.0,AUTOMOVIL,37500.0,Medellín
3156,YOJ931,Usados,Kia,Picanto [3],2022,,4601251,47400000.0,AUTOMOVIL,48200.0,Medellín
3157,YTM354,Usados,Chevrolet,Spark [3],2011,,1601240,24300000.0,AUTOMOVIL,26200.0,Cali
3158,PCX845,Usados,Kia,Picanto [3],2018,,2199,42883333.0,,,Medellín
3159,IDW476,Usados,,,2012,,6401173,26952000.0,AUTOMOVIL,29100.0,Medellín
3160,CFZ724,Usados,Hyundai,Elantra,2012,,3201273,38600000.0,AUTOMOVIL,38900.0,Bogotá
3161,ZKW426,Usados,Chevrolet,Spark [3],2013,,8001173,22600000.0,AUTOMOVIL,0.0,Cartagena
3162,KEN906,Nuevos,Chevrolet,Spark [3],2017,,1601275,35100000.0,AUTOMOVIL,34200.0,Ibagué
3163,LED994,Usados,Renault,Captur,2018,,8006056,68700000.0,CAMIONETA PASAJ.,60500.0,Cali
3164,ROE277,Nuevos,Fiat,Pulse,2025,1442.0,2806024,87990000.0,CAMIONETA PASAJ.,82800.0,Medellín
3165,YPZ561,Nuevos,Renault,Duster [2],2022,23731.0,8006066,84000000.0,CAMIONETA PASAJ.,80200.0,Medellín
3166,UGW775,Usados,Mini,Mini Cooper,2019,,2639,86327000.0,,,Bogotá
3167,HAE354,Nuevos,Seat,Arona,2021,,8206009,69600000.0,CAMIONETA PASAJ.,66400.0,Cúcuta
3168,MAR549,Usados,Nissan,Np 300 Frontier [2],2018,,6421067,100800000.0,PICKUP DOBLE CAB,90500.0,Bogotá
3169,IDS929,Nuevos,Karry,Yoyo,2024,,200034,52385400.0,,,Cali
3170,LOF849,Nuevos,Renault,Captur,2021,,8006055,79500000.0,CAMIONETA PASAJ.,69000.0,Cartagena
3171,ZYX165,Nuevos,Kia,Rio,2021,,4601264,70700000.0,AUTOMOVIL,63600.0,Medellín
3172,HYY636,Usados,Chevrolet,Sail,2017,,1601312,33400000.0,AUTOMOVIL,31400.0,Bucaramanga
3173,HNY115,Usados,Kia,Sportage [4],2012,,4608062,60257000.0,CAMPERO,54400.0,Soacha
3174,ACO954,Usados,Renault,Duster,2020,,8008014,72500000.0,CAMPERO,66600.0,Medellín
3175,OVA451,Nuevos,Mazda,Cx3,2020,7780.0,5606082,74000000.0,CAMIONETA PASAJ.,0.0,Cali
3176,OVA604,Usados,,,2023,23681.0,11321003,92000000.0,PICKUP DOBLE CAB,0.0,Bucaramanga
3177,QKF355,Nuevos,Mazda,Cx3,2020,,5606083,89200000.0,CAMIONETA PASAJ.,89200.0,Medellín
3178,TYY832,Usados,Hyundai,I10,2011,,3201239,23000000.0,AUTOMOVIL,26800.0,Medellín
3179,TQR318,Nuevos,Foton,Aumark,2023,0.0,18904061,188990000.0,CAMION,168000.0,Villavicencio
3180,BTT127,Usados,Renault,Koleos [1][fl][2],2017,,8006045,65100000.0,CAMIONETA PASAJ.,63500.0,Ibagué
3181,VOU792,Nuevos,,,2016,,5801289,88100000.0,,,Ibagué
3182,VAE968,Nuevos,Kia,Seltos,2025,,4606164,129250001.0,CAMIONETA PASAJ.,112500.0,Bogotá
3183,FVU647,Nuevos,Mazda,3,2023,,5601143,95900000.0,AUTOMOVIL,0.0,Medellín
3184,OQW643,Nuevos,Chevrolet,Tracker [2],2023,45112.0,1606247,90100000.0,CAMIONETA PASAJ.,75900.0,Bogotá
3185,WNY874,Nuevos,Volkswagen,Jetta [7],2020,,9201249,82600000.0,AUTOMOVIL,74700.0,Bogotá
3186,VAK588,Nuevos,Changan,E-star,2023,,39201004,89500000.0,AUTOMOVIL,86000.0,Medellín
3187,GCY336,Nuevos,Jac,Hfc1037,2019,,11321003,82300000.0,PICKUP DOBLE CAB,75900.0,Cartagena
3188,KXI663,Usados,Chevrolet,Tracker,2015,,1606224,44900000.0,CAMIONETA PASAJ.,40000.0,Bogotá
3189,YAX976,Nuevos,Chevrolet,Cruze,2016,,1601276,45300000.0,AUTOMOVIL,39100.0,Medellín
3190,HQI977,Usados,Hyundai,Elantra,2012,,3201270,39500000.0,AUTOMOVIL,39300.0,Cartagena
3191,UZZ849,Nuevos,Mercedes Benz,C 350e,2023,,5801346,249900000.0,AUTOMOVIL,204200.0,Cúcuta
3192,HJX939,Usados,Chevrolet,Spark [3],2013,,1601240,28600000.0,AUTOMOVIL,30100.0,Cali
3193,DTL920,Nuevos,Mazda,3 [3],2017,0.0,5601139,65900000.0,AUTOMOVIL,53600.0,Bogotá
3194,KIH512,Nuevos,Foton,Frr-s,2022,0.0,18904066,141990000.0,CAMION,162300.0,Bogotá
3195,FQO181,Nuevos,Seat,Ibiza [4],2016,,8201058,41100000.0,AUTOMOVIL,0.0,Bogotá
3196,ZZI069,Nuevos,Chevrolet,Onix [fl],2019,,1601332,46300000.0,AUTOMOVIL,42500.0,Soacha
3197,VFE816,Usados,Chevrolet,Tracker,2016,,1606222,45900000.0,CAMIONETA PASAJ.,40200.0,Medellín
3198,IBW495,Nuevos,Citroen,C4 [2],2025,,1806037,86490000.0,CAMIONETA PASAJ.,107300.0,Barranquilla
3199,SQL491,Nuevos,Renault,Logan [2] [fl],2020,,8001200,43500000.0,AUTOMOVIL,42700.0,Soacha
3200,YZY271,Usados,,,2023,,11311019,168492897.336,CHASIS,0.0,Soledad
3201,SLS769,Nuevos,Karry,Yoyo,2023,,41807001,59990000.0,CAMIONETA REPAR,46500.0,Bucaramanga
3202,FVL994,Nuevos,Renault,Duster,2024,,8006035,90515000.0,CAMIONETA PASAJ.,0.0,Bogotá
3203,WSH314,Usados,Mazda,3 [3],2019,2928.0,5601142,75864500.0,AUTOMOVIL,70200.0,Bogotá
3204,XEA622,Usados,Kia,Seltos,2022,,4606144,102900000.0,CAMIONETA PASAJ.,89500.0,Cúcuta
3205,VLT809,Nuevos,Nissan,Versa [2],2022,,6401244,81900000.0,AUTOMOVIL,70200.0,Cali
3206,HOU704,Nuevos,Mazda,3 [3],2023,,5601201,105204000.0,AUTOMOVIL,96500.0,Bogotá
3207,WIQ384,Usados,Chevrolet,Spark [3],2011,,1601189,21400000.0,AUTOMOVIL,18400.0,Soacha
3208,IWG302,Usados,Ford,Escape [3],2017,116893.0,3006137,81700000.0,CAMIONETA PASAJ.,71100.0,Cúcuta
3209,TCS773,Usados,Chevrolet,Spark [3],2013,,1601240,28600000.0,AUTOMOVIL,30100.0,Cartagena
3210,VTV250,Nuevos,Suzuki,Xl7,2022,,8806025,93200000.0,CAMIONETA PASAJ.,89000.0,Bogotá
3211,COP659,Nuevos,Ford,Edge [2] [fl],2019,,3006141,120500000.0,CAMIONETA PASAJ.,97500.0,Cartagena
3212,XVS623,Nuevos,Volkswagen,T-cross,2024,,9206095,101990000.0,CAMIONETA PASAJ.,89200.0,Bucaramanga
3213,ADO977,Nuevos,Honda,Hrv [fl],2021,,3406047,107800000.0,CAMIONETA PASAJ.,96500.0,Medellín
3214,TOP681,Nuevos,Foton,Frr-s,2023,64610.0,18904066,146000000.0,CAMION,165600.0,Pereira
3215,XPE352,Nuevos,Renault,Kangoo,2024,0.0,8007001,63490000.0,CAMIONETA REPAR,0.0,Cali
3216,RHK792,Nuevos,Byd,Yuan Up,2025,,11106019,109990000.0,CAMIONETA PASAJ.,111600.0,Bogotá
3217,TTL931,Usados,Chevrolet,Spark [3],2019,,1601308,31400000.0,AUTOMOVIL,29300.0,Bogotá
3218,XYZ076,Nuevos,Dfsk/dfm/dfzl,Eq1020tf29,2023,,14320016,57200000.0,PICKUP SENCILLA,67900.0,Medellín
3219,JJW960,Nuevos,Renault,Logan [2],2020,,8001201,39900000.0,AUTOMOVIL,43200.0,Bogotá
3220,QYB994,Nuevos,Chevrolet,Onix [2],2022,,1601339,61000000.0,AUTOMOVIL,57100.0,Cali
3221,NKB056,Nuevos,Kia,Seltos,2025,,223320,127990000.0,,,Medellín
3222,MVM683,Nuevos,Harley Davidson,Softail,2023,,3317102,108990000.0,MOTOCICLETA,121400.0,Bucaramanga
3223,PHN238,Nuevos,Foton,Fhr,2025,79.0,18904085,113990000.0,CAMION,107300.0,Bogotá
3224,GCM416,Usados,Mazda,2 [2],2015,79178.0,5601124,40800000.0,AUTOMOVIL,40300.0,Soledad
3225,JVO583,Usados,Dodge,Journey,2012,,2406041,42100000.0,CAMIONETA PASAJ.,35600.0,Bucaramanga
3226,FJU001,Nuevos,Foton,Fhr,2025,47.0,18904085,113990000.0,CAMION,107300.0,Cartagena
3227,CEU542,Usados,Ford,Fiesta [4],2016,,3001149,43600000.0,AUTOMOVIL,40100.0,Medellín
3228,MIF411,Usados,Kia,Rio R,2016,,4601199,43600000.0,AUTOMOVIL,40100.0,Barranquilla
3229,EPC599,Nuevos,Ford,Escape [3],2020,,3008065,109500000.0,CAMPERO,98200.0,Medellín
3230,ATI281,Usados,Dodge,Journey,2016,,2406043,54800000.0,CAMIONETA PASAJ.,47900.0,Barranquilla
3231,FSY930,Nuevos,Ducati,Multistrada,2021,,2717077,69500000.0,MOTOCICLETA,74200.0,Medellín
3232,TQO557,Usados,Volkswagen,Fox,2013,,3853,39757000.0,,,Medellín
3233,QMS960,Nuevos,Renault,Oroch [fl],2025,,8021008,107900000.0,PICKUP DOBLE CAB,94100.0,Barranquilla
3234,BCX885,Nuevos,Renault,Logan [2],2016,0.0,8001183,42000000.0,AUTOMOVIL,35700.0,Bogotá
3235,GYT465,Nuevos,Chevrolet,Spark [4],2020,,1601323,39700000.0,AUTOMOVIL,39200.0,Bogotá
3236,DNH499,Nuevos,Mazda,Cx5 [fl],2024,,5606105,134100000.0,CAMIONETA PASAJ.,126500.0,Cali
3237,YYB162,Nuevos,Ford,Fiesta [7],2018,,3001135,49700000.0,AUTOMOVIL,47100.0,Soledad
3238,OYP250,Nuevos,Kia,Picanto [3],2025,,4601333,63990000.0,AUTOMOVIL,62300.0,Medellín
3239,LRW619,Nuevos,Mazda,3 [3],2023,,5601201,105204000.0,AUTOMOVIL,96500.0,Barranquilla
3240,EPZ011,Nuevos,Renault,Duster,2025,,8006077,81400000.0,CAMIONETA PASAJ.,77000.0,Villavicencio
3241,DOG639,Nuevos,Mazda,2 [2],2016,,5601151,44600000.0,AUTOMOVIL,48300.0,Cali
3242,OFA043,Nuevos,Nissan,Kicks,2021,,6406131,81700000.0,CAMIONETA PASAJ.,78400.0,Bogotá
3243,XZN883,Usados,Volkswagen,Voyage,2018,24249.0,9201226,39500000.0,AUTOMOVIL,39500.0,Barranquilla
3244,XGF265,Nuevos,Kia,K3 Cross,2025,,4601830,94990000.0,,,Pereira
3245,OLZ113,Usados,Mazda,2 [2],2019,,2431,56400000.0,,,Barranquilla
3246,VWM994,Usados,,,2015,72828.0,1601291,35877715.032,AUTOMOVIL,27600.0,Bogotá
3247,ZHU119,Usados,Ford,Ecosport [2],2020,26248.0,1125,64200000.0,,,Soledad
3248,GBI054,Usados,Chevrolet,Aveo Emotion,2011,,1601231,21000000.0,AUTOMOVIL,25100.0,Villavicencio
3249,HAX126,Nuevos,Volkswagen,Nivus,2024,,9206083,115900000.0,CAMIONETA PASAJ.,93700.0,Barranquilla
3250,ONW305,Nuevos,Chevrolet,Spark [2],2010,,1601200,14300000.0,AUTOMOVIL,20800.0,Barranquilla
3251,VDH068,Nuevos,Nissan,Versa [2],2022,,6401248,60990000.0,AUTOMOVIL,62200.0,Medellín
3252,STG239,Usados,Mazda,Cx30,2023,,5606111,118577000.0,CAMIONETA PASAJ.,120000.0,Bogotá
3253,ORS785,Nuevos,Renault,Logan [2] [fl],2022,,8001202,56750000.0,AUTOMOVIL,53800.0,Cali
3254,TRU258,Usados,Chevrolet,Beat,2019,,1601322,42100000.0,AUTOMOVIL,38700.0,Cartagena
3255,UWU063,Nuevos,Mazda,2 [2],2018,,5601151,65000000.0,AUTOMOVIL,0.0,Bogotá
3256,JCV664,Nuevos,Nissan,March [fl] [2],2022,,6401257,59990000.0,AUTOMOVIL,63300.0,Bogotá
3257,CFH687,Usados,Renault,Sandero,2018,53673.0,8001190,38700000.0,AUTOMOVIL,37900.0,Cúcuta
3258,IPL108,Usados,Mazda,3 [3],2017,,5601142,64700000.0,AUTOMOVIL,60900.0,Soacha
3259,WZF340,Usados,Chevrolet,Beat,2020,,1601320,40500000.0,AUTOMOVIL,39300.0,Cartagena
3260,UME847,Usados,Chevrolet,Beat,2021,,1601347,45200000.0,AUTOMOVIL,43100.0,Bogotá
3261,DVT410,Nuevos,Volkswagen,T-cross,2022,,9206085,90490000.0,CAMIONETA PASAJ.,82300.0,Medellín
3262,LDI010,Usados,Renault,Duster,2014,,8006033,45057000.0,CAMIONETA PASAJ.,40500.0,Bogotá
3263,GZW114,Nuevos,Mazda,Cx5 [fl],2017,12792.0,5606079,89370000.0,CAMIONETA PASAJ.,78600.0,Bogotá
3264,JVA115,Usados,Mazda,Cx30,2023,5103.0,5606096,118600000.0,CAMIONETA PASAJ.,109100.0,Bogotá
3265,TSH671,Nuevos,Byd,Song Plus Dm-i,2024,20.0,11106013,181900000.0,CAMIONETA PASAJ.,159200.0,Medellín
3266,WEV695,Nuevos,Renault,Duster [2],2024,3955.0,8006073,98843000.0,CAMIONETA PASAJ.,92700.0,Soledad
3267,BSF255,Usados,Ford,Escape [3],2018,,3006137,85449000.0,CAMIONETA PASAJ.,76200.0,Villavicencio
3268,HMB564,Usados,Mazda,2 [2],2010,,5601105,30000000.0,AUTOMOVIL,26500.0,Cali
3269,AZH448,Nuevos,Dfac,Dfa,2023,,38704020,179990000.0,CAMION,194400.0,Bogotá
3270,YHU100,Usados,Kia,Picanto [3],2020,,2199,53307000.0,,,Barranquilla
3271,IGH075,Usados,Hyundai,Tucson Ix 35,2015,,3206065,60400000.0,CAMIONETA PASAJ.,56500.0,Cali
3272,CGD812,Usados,Ford,Ecosport [2],2016,,3006132,51400000.0,CAMIONETA PASAJ.,43700.0,Cúcuta
3273,YGA763,Nuevos,Foton,Fhr,2023,0.0,18904068,128490000.0,CAMION,133700.0,Cúcuta
3274,TZI808,Nuevos,Chevrolet,Nlr,2023,0.0,1604104,124900000.0,CAMION,148500.0,Bogotá
3275,FUZ638,Usados,Toyota,Yaris [3] [fl],2022,,3676,68766000.0,,,Bogotá
3276,QYV192,Usados,,,2023,,11311019,168492897.336,CHASIS,0.0,Bucaramanga
3277,YOT723,Nuevos,Kia,Rio,2021,,4601264,70700000.0,AUTOMOVIL,63600.0,Cali
3278,ETF253,Nuevos,Mazda,Cx30,2021,33767.0,5606100,103200000.0,CAMIONETA PASAJ.,82400.0,Cartagena
3279,ZWK693,Usados,Renault,Duster,2022,,8006066,80700000.0,CAMIONETA PASAJ.,80200.0,Medellín
3280,UBL978,Usados,Mitsubishi,Eclipse Cross,2020,6290.0,6206095,114100000.0,CAMIONETA PASAJ.,93400.0,Medellín
3281,ZLO267,Usados,Chevrolet,Sail,2015,,1601256,30000000.0,AUTOMOVIL,27900.0,Bogotá
3282,JMH530,Nuevos,Kia,Picanto [3],2023,,4601251,49250000.0,AUTOMOVIL,51900.0,Cali
3283,WWH287,Usados,Ford,Ecosport [2],2011,,3008036,36017000.0,CAMPERO,32600.0,Bogotá
3284,SJN134,Nuevos,Volkswagen,Delivery,2023,43961.0,9211035,190800000.0,CHASIS,242000.0,Cali
3285,JZO255,Usados,Renault,Stepway,2018,45146.0,8001176,46400000.0,AUTOMOVIL,43500.0,Bogotá
3286,SQU584,Usados,Chevrolet,Spark [3],2020,,1601323,38900000.0,AUTOMOVIL,39200.0,Barranquilla
3287,UNF309,Usados,Nissan,March,2014,,6401199,31300000.0,AUTOMOVIL,30800.0,Cúcuta
3288,MZF144,Usados,Mazda,Cx3,2019,51331.0,5606083,85000000.0,CAMIONETA PASAJ.,85000.0,Soledad
3289,DYP781,Usados,Kia,Cerato [fl],2016,,2191,48500000.0,,,Cartagena
3290,JNU615,Nuevos,Kia,Rio,2022,,4601262,71522362.0,AUTOMOVIL,61500.0,Cartagena
3291,QBY209,Usados,Volkswagen,Amarok [fl],2022,81969.0,9221017,134100000.0,PICKUP DOBLE CAB,118000.0,Cúcuta
3292,GLW259,Nuevos,Kia,Sonet,2024,,4606148,90200000.0,CAMIONETA PASAJ.,90600.0,Barranquilla
3293,QRB945,Usados,Ford,Edge,2011,,3008047,49700000.0,CAMPERO,53600.0,Medellín
3294,BMP164,Usados,Chevrolet,Sail,2015,,1601256,30000000.0,AUTOMOVIL,27900.0,Soledad
3295,QNY334,Usados,Chevrolet,Sail,2018,,1601256,28800000.0,AUTOMOVIL,33800.0,Soacha
3296,VHK772,Usados,Audi,Q5,2017,,608012,109400000.0,CAMPERO,86900.0,Medellín
3297,WMJ650,Usados,Ford,Ecosport [2],2014,,3006126,42024000.0,CAMIONETA PASAJ.,40400.0,Medellín
3298,HIP061,Usados,Chevrolet,Tracker,2015,,1606222,43300000.0,CAMIONETA PASAJ.,38700.0,Cúcuta
3299,GDG882,Usados,Ford,Ranger,2020,11068.0,3021079,130775000.0,PICKUP DOBLE CAB,121400.0,Cúcuta
3300,QOQ453,Usados,Renault,Sandero,2012,,8001118,27300000.0,AUTOMOVIL,26000.0,Medellín
3301,BEE364,Nuevos,Volkswagen,Gol [5],2020,47951.0,9201273,51800000.0,AUTOMOVIL,50300.0,Cartagena
3302,LGZ387,Nuevos,Ducati,Hypermotard,2024,,2717088,62990000.0,MOTOCICLETA,79200.0,Soledad
3303,GOM250,Usados,Suzuki,Swift [3],2022,,8801057,64400000.0,AUTOMOVIL,60200.0,Pereira
3304,ZZB221,Usados,Chevrolet,Sail,2015,,1601257,28500000.0,AUTOMOVIL,28400.0,Soacha
3305,IAK764,Nuevos,Renault,Stepway,2025,1.0,8001211,77590300.0,AUTOMOVIL,79300.0,Soledad
3306,BEG551,Usados,Renault,Duster,2013,,8006034,40900000.0,CAMIONETA PASAJ.,38200.0,Cúcuta
3307,VFH058,Usados,Volkswagen,Gol [6],2022,,9201263,50500000.0,AUTOMOVIL,48400.0,Bogotá
