,id_transaccion,id_vehiculo,fecha_trx,tipo_operacion,monto,tasa_interes,fecha_financiacion,id_deudor,edad_cliente,ingresos_mensuales,Ciudad_cliente
1145,2049120,ROC535,11/10/2021,Credito,124723996,Preferencial,18/08/2021,6797849,62,30120192,Medellín
1146,7785735,NNL205,02/11/2022,Credito,83516064,Premium,11/08/2022,1799781,39,25065779,Bogotá
1147,3725136,GIK362,01/09/2023,Leasing,59461806,,13/06/2023,3405482,67,4570916,Cartagena
1148,1138475,UJA835,22/06/2023,Contado,80634121,,20/05/2023,1365594,32,25975541,Barranquilla
1149,1835182,NSO666,24/11/2023,Leasing,64070638,,02/09/2023,2991555,27,9452006,Bogotá
1150,8104096,SDL453,28/04/2021,Leasing,59501839,,14/02/2021,4654167,60,16783137,Cartagena
1151,1311296,OHW291,16/02/2023,Contado,77861770,,08/11/2022,9883580,42,8830657,Medellín
1152,7871707,UQB943,04/01/2024,Credito,91536882,Premium,17/09/2023,8276078,29,16373039,Bogotá
1153,8824866,WNA793,14/09/2021,Credito,79050138,Premium,04/08/2021,3961530,41,3765311,Medellín
1154,5727500,CRL588,14/04/2022,Contado,92493581,,22/01/2022,6141357,42,14122209,Barranquilla
1155,4845356,LOF544,08/06/2023,Credito,70010161,Premium,02/04/2023,4335713,42,3978889,Pereira
1156,9108940,ZKR305,13/12/2024,Contado,93699968,,16/09/2024,3653937,62,28319582,Medellín
1157,6404141,UFX134,19/05/2022,Credito,112413135,Premium,10/04/2022,6813709,64,27081391,Bogotá
1158,9368002,LII130,17/10/2021,Leasing,107319637,,22/08/2021,7846659,37,27364511,Medellín
1159,1968241,OVN214,16/07/2022,Credito,109745780,General,05/04/2022,7658332,54,2411228,Medellín
1160,3535117,PBP453,26/05/2023,Contado,133896691,,05/04/2023,8128852,30,25913208,Cúcuta
1161,1798386,QZS252,13/04/2023,Leasing,37833074,,24/01/2023,8185854,51,10726666,Medellín
1162,9048818,WCM396,29/04/2023,Credito,133047485,Preferencial,13/01/2023,3162782,56,21571790,Bucaramanga
1163,5630007,OZG936,27/01/2023,Credito,68412943,General,23/10/2022,3741367,51,20703278,Cartagena
1164,7126432,ENK348,15/09/2022,Leasing,93782049,,19/05/2022,6893040,32,5594558,Cali
1165,3122827,SOI068,11/11/2024,Credito,56978282,General,21/07/2024,1902716,28,12275639,Bucaramanga
1166,4048132,JSS939,11/05/2023,Credito,143629587,Premium,25/01/2023,1720062,60,19813215,Soledad
1167,5508875,PXZ079,04/08/2024,Credito,128117608,Premium,08/06/2024,4883673,30,31109241,Medellín
1168,3290008,OQX468,09/03/2022,Contado,34350481,,26/11/2021,4988919,53,3907568,Medellín
1169,6066551,APB956,21/06/2022,Contado,132430145,,17/03/2022,1660012,59,14239608,Cúcuta
1170,1307612,FTF221,20/03/2024,Credito,50840301,Premium,31/12/2023,9795754,29,8960577,Medellín
1171,5123248,MMZ439,08/08/2022,Leasing,130085695,,15/05/2022,7268637,23,8389045,Santa Marta
1172,1004879,KPT238,16/09/2023,Credito,84720085,Preferencial,21/07/2023,6153080,56,2331941,Ibagué
1173,2144243,DBS588,04/05/2023,Credito,26026122,Preferencial,11/02/2023,7542851,41,29608640,Soacha
1174,9260384,FBQ521,22/10/2022,Contado,91745973,,08/08/2022,5906165,39,23199086,Santa Marta
1175,5678491,QJB447,18/04/2023,Credito,102218791,Premium,12/01/2023,6262995,29,16750613,Soacha
1176,2053836,VTJ218,11/06/2021,Credito,97958489,Preferencial,08/04/2021,6896768,57,16708321,Medellín
1177,4031706,PTN176,01/09/2023,Credito,117450532,Preferencial,16/07/2023,6762986,23,3104288,Ibagué
1178,4929246,YJX826,22/08/2021,Contado,44471195,,19/05/2021,7592726,54,14262521,Bogotá
1179,6050392,RBB958,05/07/2024,Leasing,88458632,,15/05/2024,4623160,36,30921052,Medellín
1180,9309666,UIB399,26/06/2024,Leasing,107239752,,23/03/2024,9459594,28,2712897,Santa Marta
1181,9372650,YVN589,12/03/2023,Contado,54217741,,09/12/2022,5658554,48,21463278,Cali
1182,2615329,PNN556,15/01/2021,Credito,33369415,Premium,27/09/2020,4153380,56,32266256,Barranquilla
1183,5673285,SUK824,26/02/2024,Contado,130856095,,25/01/2024,2334144,37,15224680,Bogotá
1184,9447574,GYT215,03/09/2023,Credito,53156939,General,28/07/2023,2125798,36,12080977,Medellín
1185,1300999,RUB966,09/08/2021,Contado,136513115,,22/06/2021,4941697,66,19136137,Cali
1186,7072230,DJG586,18/02/2021,Contado,126015450,,23/12/2020,7930567,28,19905616,Cali
1187,3913390,QVZ647,01/03/2023,Leasing,135717190,,22/11/2022,4476591,29,5803315,Bucaramanga
1188,9535304,WPQ936,18/11/2021,Leasing,111461820,,11/09/2021,8307972,35,14429234,Cartagena
1189,5718424,XZC325,03/11/2023,Credito,131607974,General,15/09/2023,1853799,22,29541975,Cartagena
1190,6290935,CDV959,27/03/2024,Credito,72517114,Premium,14/01/2024,7168521,34,20713398,Bogotá
1191,6922274,JRS783,05/06/2021,Leasing,73804545,,24/03/2021,6085620,46,21098273,Bucaramanga
1192,2050403,MXE676,13/03/2021,Credito,153315861,Premium,30/01/2021,8676744,38,25030067,Cali
1193,8552535,PBN110,15/02/2021,Contado,139456146,,27/10/2020,3465472,59,6166684,Barranquilla
1194,7924679,LKA124,05/05/2023,Leasing,42186598,,23/02/2023,5182071,30,23704177,Bogotá
1195,9145978,WJO886,18/09/2023,Contado,105373771,,10/08/2023,4650176,62,13734407,Medellín
1196,3103623,DDU544,13/09/2021,Leasing,112016315,,08/08/2021,2609504,40,30010127,Bogotá
1197,5438510,YTN289,17/07/2022,Contado,20278900,,12/04/2022,6613973,64,6150347,Bogotá
1198,8879154,HEU611,02/11/2021,Leasing,37490364,,07/08/2021,1174567,55,12991665,Bogotá
1199,6675232,IUK041,20/03/2023,Credito,156304734,General,24/01/2023,3052160,53,17654105,Bogotá
1200,5923742,HAF072,26/09/2023,Contado,119796807,,25/06/2023,4921062,50,10259955,Medellín
1201,5911128,FLN732,30/09/2024,Leasing,121613689,,10/08/2024,8458412,47,28956152,Cúcuta
1202,6449394,TWK982,27/01/2022,Credito,119549614,General,09/10/2021,8194242,25,9678268,Soledad
1203,2273737,SKM313,25/11/2021,Contado,140872129,,18/08/2021,8064951,22,30809013,Soledad
1204,5540224,MYU522,23/04/2022,Leasing,148303293,,14/02/2022,7080057,46,17832995,Cali
1205,4246006,KJE137,26/09/2024,Credito,75935754,Preferencial,18/06/2024,2623934,47,13261728,Barranquilla
1206,3619202,AZD156,18/09/2022,Contado,32663273,,13/08/2022,6525204,31,4889849,Bogotá
1207,3443991,VBO913,22/02/2021,Credito,142024873,Premium,26/11/2020,9142698,39,22380394,Medellín
1208,4324142,OLS663,05/04/2022,Credito,38941012,Preferencial,24/01/2022,9584681,46,31300521,Bogotá
1209,5390360,TAJ485,09/01/2024,Leasing,134485446,,19/11/2023,5807126,27,15310521,Santa Marta
1210,5409569,WAE548,26/01/2021,Contado,103831553,,19/12/2020,9273926,52,31193455,Bogotá
1211,2901792,EFF683,29/11/2023,Leasing,179174378,,11/09/2023,6309029,58,10958391,Cartagena
1212,3874443,YQL321,23/09/2024,Leasing,83604110,,23/06/2024,1026474,47,4590968,Santa Marta
1213,3010534,GCO783,08/08/2022,Leasing,119394323,,22/06/2022,9100109,37,19004866,Villavicencio
1214,1002079,XHS172,17/04/2021,Contado,132030473,,08/01/2021,5901201,45,13739719,Pereira
1215,2574753,TNL135,22/10/2023,Contado,71612830,,02/09/2023,3515858,42,11529616,Soledad
1216,2783372,TEJ441,26/09/2022,Leasing,87395171,,15/06/2022,7192187,25,10348298,Soacha
1217,3332831,NCO890,16/06/2022,Leasing,60359731,,01/03/2022,5450170,40,20256260,Bogotá
1218,4985648,TRH541,01/06/2022,Leasing,40727138,,23/02/2022,2557557,23,23623196,Bucaramanga
1219,5097286,GXU098,15/07/2023,Credito,142328248,Premium,29/03/2023,4632078,26,32353622,Bucaramanga
1220,2313867,HHI636,15/08/2021,Contado,64735387,,25/06/2021,1926607,33,10609019,Bogotá
1221,8145399,SPS571,13/11/2022,Leasing,132586969,,28/09/2022,6652171,56,20642964,Cali
1222,9424324,BLW366,08/11/2022,Leasing,86151895,,06/09/2022,5516166,45,23849884,Medellín
1223,4471770,PIS176,15/04/2023,Contado,69782185,,28/12/2022,6645729,54,12394823,Bogotá
1224,4686423,HNB259,15/06/2022,Contado,60410015,,05/05/2022,8184354,50,22830076,Bogotá
1225,7616323,HPZ056,01/12/2022,Credito,100683968,Premium,05/09/2022,7908138,64,18466835,Soacha
1226,2678864,SET288,25/07/2021,Credito,143572722,Preferencial,13/04/2021,5106578,61,5045222,Bogotá
1227,4680366,HON626,06/10/2023,Leasing,58767733,,18/08/2023,3721574,23,27782003,Bogotá
1228,2329035,PDL860,13/08/2022,Credito,187403048,General,23/06/2022,5851216,67,9249081,Soledad
1229,3851507,EXK943,06/08/2022,Credito,80632824,General,14/05/2022,9164475,37,2604917,Medellín
1230,4641815,MEC814,25/04/2021,Credito,107901918,Premium,10/03/2021,1333809,67,11592454,Cúcuta
1231,4758420,HIO308,21/04/2024,Contado,54610747,,21/02/2024,2376375,57,20444112,Villavicencio
1232,7740932,GDD027,08/03/2021,Leasing,188350370,,06/12/2020,8089020,44,11011961,Cali
1233,9549317,ZZW716,08/06/2024,Credito,67289898,Premium,23/03/2024,1957401,54,31538315,Bucaramanga
1234,8260366,JQZ649,15/12/2024,Credito,162012950,General,25/09/2024,8905211,47,31628889,Ibagué
1235,8883667,UXQ287,27/04/2022,Credito,165729674,Premium,04/03/2022,7941785,25,7652895,Santa Marta
1236,4769016,DOR950,03/03/2023,Leasing,25054889,,02/12/2022,3564408,64,3587745,Bogotá
1237,7967548,NAT087,26/06/2022,Contado,148555886,,01/03/2022,5275915,46,24379410,Barranquilla
1238,4126962,WCC766,06/07/2021,Credito,68040286,Premium,18/05/2021,7175196,64,14734195,Cúcuta
1239,6692179,MGM919,17/03/2023,Credito,95403260,Premium,20/11/2022,9415902,24,9690790,Bogotá
1240,7370459,MOC096,20/12/2022,Credito,111240550,Premium,01/10/2022,1593029,54,4970866,Bogotá
1241,1366255,WJX893,21/04/2021,Leasing,125470305,,28/02/2021,7727134,52,5002614,Santa Marta
1242,5314700,WGC341,20/11/2023,Contado,86628466,,05/09/2023,5137681,50,7111582,Barranquilla
1243,4496632,DOG286,12/11/2023,Credito,39083110,Premium,20/08/2023,1857452,32,16794860,Bogotá
1244,3232968,EAJ045,14/09/2021,Leasing,50720207,,27/07/2021,5602430,36,30539944,Soledad
1245,5949262,GWL553,12/05/2022,Contado,116197284,,25/02/2022,1851514,51,13676667,Bucaramanga
1246,8247932,PNV739,29/11/2023,Leasing,40134272,,18/10/2023,7842445,29,29689504,Bogotá
1247,8406326,TMI845,05/08/2024,Credito,57384410,Premium,15/05/2024,8338946,34,20768686,Cartagena
1248,9099293,RMG483,15/07/2023,Contado,114744913,,10/06/2023,9273917,65,18660877,Cali
1249,5183759,TNR239,22/08/2023,Leasing,77863846,,10/06/2023,1259216,37,10932492,Cali
1250,4991594,CWK954,15/12/2022,Credito,139416998,General,22/09/2022,1695029,22,21476794,Santa Marta
1251,4629129,PPZ039,05/12/2024,Contado,118246194,,13/09/2024,8563310,58,20004973,Cali
1252,6164288,LTY649,09/04/2023,Leasing,70516153,,08/02/2023,5374756,34,7149413,Bogotá
1253,8212362,UHT051,04/05/2022,Credito,117572695,Preferencial,16/03/2022,6992095,24,16835203,Pereira
1254,3729017,ULT027,08/07/2021,Credito,143848073,Preferencial,16/05/2021,4200768,63,18163349,Bogotá
1255,4731459,HJE339,30/12/2021,Contado,131029530,,15/10/2021,6993965,48,14555961,Soacha
1256,5025369,XTE568,24/02/2023,Credito,134751616,Preferencial,01/11/2022,6922027,61,26308273,Medellín
1257,6126277,CXB951,10/08/2024,Leasing,94151372,,18/04/2024,3165046,59,3596724,Medellín
1258,5400244,ROZ483,25/12/2023,Contado,88025586,,02/10/2023,3968266,51,16983494,Villavicencio
1259,8289167,TJT544,01/12/2023,Credito,144851593,General,13/10/2023,9377039,39,4633436,Soledad
1260,8997689,XZF985,04/12/2024,Contado,97669221,,18/08/2024,7941731,48,4138397,Bogotá
1261,8669672,IRG804,05/05/2024,Credito,100602318,Preferencial,26/02/2024,7765861,40,26998038,Bogotá
1262,1022084,YSZ298,23/02/2021,Credito,148419702,General,30/12/2020,1105562,56,32650831,Ibagué
1263,9653408,GGC395,10/06/2024,Credito,67327107,General,15/04/2024,2958646,24,2306135,Soledad
1264,6504306,RQH475,26/05/2024,Credito,79259795,Premium,23/02/2024,7705413,41,6789639,Bogotá
1265,5141293,SAH278,28/08/2023,Credito,59140513,Premium,21/05/2023,4864155,27,10782068,Medellín
1266,1323901,AKS618,01/12/2023,Contado,93322967,,22/10/2023,8047189,64,15689249,Bogotá
1267,8682018,DTX249,19/12/2021,Credito,91858582,Premium,04/10/2021,7699751,53,17003584,Cali
1268,9521548,LIX774,13/07/2023,Contado,38934144,,04/04/2023,4209601,24,11951178,Medellín
1269,7324642,KYV935,11/10/2023,Contado,45832004,,24/07/2023,1011307,44,29906577,Cali
1270,6588853,FPJ490,14/01/2023,Credito,47156428,General,18/09/2022,5118229,50,2801447,Soacha
1271,6234618,RXR719,01/09/2022,Leasing,62681074,,09/05/2022,6429987,31,17954573,Medellín
1272,2317667,SAY668,18/10/2023,Credito,84648859,Premium,17/07/2023,4068124,40,12683682,Cúcuta
1273,7572911,OMT812,11/04/2023,Leasing,122305841,,17/12/2022,8141902,54,18419381,Barranquilla
1274,8616311,KYP138,21/09/2023,Leasing,77833955,,10/07/2023,4929228,43,29144355,Medellín
1275,6345238,EDE467,05/06/2021,Contado,52317116,,10/02/2021,3009910,60,14026257,Soledad
1276,5399661,QMA180,22/01/2023,Credito,113275232,Premium,17/11/2022,8651227,22,29422665,Ibagué
1277,9355006,FWS866,13/03/2021,Credito,84367776,Premium,21/12/2020,8719081,30,21288200,Bogotá
1278,9576704,TTO138,11/03/2024,Leasing,80415519,,29/11/2023,8577030,41,26528310,Villavicencio
1279,5730414,TTA839,09/05/2021,Leasing,63597892,,21/01/2021,1149467,59,31387749,Barranquilla
1280,1414077,EAU536,03/03/2022,Leasing,38603875,,08/01/2022,3845850,29,12123069,Bogotá
1281,2969604,PCP068,20/11/2022,Leasing,145002093,,13/08/2022,8174390,35,25773218,Cúcuta
1282,4299467,TNY565,24/05/2022,Leasing,96163453,,04/03/2022,6772499,36,20848575,Pereira
1283,6928170,UOC573,30/12/2023,Leasing,126487944,,09/09/2023,1499734,25,22298072,Pereira
1284,7938557,JWV190,08/09/2022,Leasing,109257296,,23/07/2022,3655513,55,31730217,Santa Marta
1285,2309606,TAY887,06/01/2024,Credito,175946626,Preferencial,02/11/2023,2245694,40,29449403,Cúcuta
1286,3928098,JSM257,23/02/2022,Contado,91085686,,17/12/2021,2458624,42,27320663,Cartagena
1287,9861170,DYP398,14/08/2024,Contado,160567852,,08/05/2024,1570433,43,13036495,Barranquilla
1288,6825405,RHQ922,26/01/2022,Leasing,146034573,,22/12/2021,4436751,57,31604388,Cartagena
1289,2256172,GQC895,20/04/2022,Credito,68767132,Preferencial,25/12/2021,7581228,66,5198437,Ibagué
1290,6317417,OPI817,13/07/2024,Contado,62713810,,22/05/2024,2324500,56,9281703,Barranquilla
1291,3470887,UXZ078,22/01/2021,Credito,142694635,General,15/12/2020,5847245,35,17981753,Soledad
1292,8497207,BCJ726,25/12/2022,Contado,100532074,,03/11/2022,7416502,64,32287958,Soacha
1293,4940366,ZME961,10/12/2022,Contado,63695769,,18/08/2022,3309619,63,2541206,Bogotá
1294,1513487,FIA507,10/06/2024,Leasing,40743464,,29/03/2024,2227683,39,19370842,Soacha
1295,5281316,HTR878,22/06/2024,Credito,61795721,Preferencial,04/05/2024,7138615,61,19970980,Bogotá
1296,4363278,OBZ379,30/05/2021,Credito,137081383,Premium,30/04/2021,1492741,28,15511993,Cali
1297,7359076,QFS126,15/12/2024,Leasing,170221380,,07/09/2024,5202031,44,28362371,Cali
1298,3343045,JOI660,26/02/2022,Leasing,48944762,,06/11/2021,6806928,61,24919540,Santa Marta
1299,7701492,GXZ106,12/07/2021,Contado,141492478,,07/05/2021,7521624,40,15719448,Pereira
1300,2351444,BGN613,12/05/2021,Leasing,39109945,,07/03/2021,1712629,35,26678883,Bogotá
1301,6052254,KSL146,21/09/2021,Credito,93973510,General,30/05/2021,9217580,62,24121863,Medellín
1302,2788067,QXK968,17/03/2024,Leasing,59123698,,08/01/2024,6867743,64,28260311,Santa Marta
1303,3334115,CKY840,03/12/2021,Contado,79295062,,01/11/2021,2866627,27,8715011,Soacha
1304,5714160,XWY637,12/08/2024,Contado,77677431,,10/05/2024,5764183,22,27465864,Barranquilla
1305,7219741,WYX787,16/01/2023,Leasing,172987197,,12/10/2022,7428398,28,10151140,Barranquilla
1306,1315829,YUB124,17/08/2023,Leasing,88038501,,15/07/2023,9331237,27,10806181,Medellín
1307,7304036,FTD256,30/12/2022,Credito,62906370,Preferencial,05/11/2022,4219908,23,16415414,Bogotá
1308,3046181,IPG954,07/03/2021,Contado,130091378,,17/12/2020,5568755,52,20152638,Santa Marta
1309,3218356,BPQ489,10/06/2022,Contado,56111828,,15/02/2022,5372905,65,10107500,Bucaramanga
1310,7998680,BMB393,07/08/2024,Credito,129800493,General,13/04/2024,2407888,33,28323723,Cartagena
1311,8055518,TSO120,04/10/2023,Leasing,32825174,,09/06/2023,6473090,30,25074355,Bogotá
1312,2887307,JDW652,17/06/2024,Leasing,110075347,,05/03/2024,1508760,56,13543190,Bogotá
1313,1946475,NZT353,10/03/2023,Credito,143347202,Preferencial,08/01/2023,9270939,47,23200031,Bogotá
1314,5345567,UZU803,05/01/2024,Leasing,142514552,,08/11/2023,4429513,34,31774327,Cali
1315,9257560,WIP341,23/08/2022,Contado,128876529,,17/06/2022,9100729,50,24110317,Bogotá
1316,6431667,UGR164,27/05/2023,Leasing,129379748,,19/04/2023,7447985,56,29905002,Bogotá
1317,2717146,KUH812,02/03/2024,Contado,75140048,,18/01/2024,7419411,61,8387124,Cali
1318,4767350,YQL811,17/12/2022,Credito,39817434,Premium,30/10/2022,3906426,39,23641405,Barranquilla
1319,9939711,PGA247,29/07/2024,Contado,169591144,,21/06/2024,4849098,25,30819493,Medellín
1320,1532662,XGA664,02/07/2022,Contado,65067378,,11/03/2022,1246739,30,16818661,Bogotá
1321,6453480,JTK085,25/04/2024,Credito,125981062,General,23/03/2024,2406866,43,6186106,Pereira
1322,7804369,TSL228,11/09/2024,Credito,141625746,Preferencial,09/07/2024,4531458,32,18485571,Soacha
1323,2303698,OWV806,30/10/2023,Contado,57503062,,08/08/2023,4744444,36,9640353,Bogotá
1324,7717286,GVZ885,19/05/2024,Credito,99790568,Premium,16/03/2024,1164363,23,5239154,Medellín
1325,8544840,AMW096,19/09/2024,Contado,47555560,,06/08/2024,6273865,55,22289170,Bogotá
1326,7935666,HQD421,07/04/2022,Credito,149363045,Preferencial,25/12/2021,3048681,28,18653247,Medellín
1327,6106873,PFH290,19/12/2021,Contado,72347848,,16/10/2021,8315057,60,26518508,Cali
1328,9104319,SSZ889,13/05/2023,Leasing,38979364,,09/03/2023,2072715,29,20153793,Bogotá
1329,1093070,ERR368,19/11/2024,Contado,79130186,,07/09/2024,5552893,47,11926781,Santa Marta
1330,3662293,ICU850,05/08/2024,Credito,80829832,General,28/06/2024,7147441,39,25443568,Cali
1331,2479706,TWO331,15/08/2023,Contado,163849675,,23/04/2023,9237254,35,27196710,Cúcuta
1332,5876816,UDY535,30/09/2021,Credito,183261536,Preferencial,17/08/2021,1649818,62,8847280,Cali
1333,4006541,JYP589,01/03/2024,Contado,131175500,,18/11/2023,8053940,28,6280465,Medellín
1334,2423519,TJW207,03/04/2023,Contado,80270336,,15/01/2023,7403793,36,28177808,Medellín
1335,3485044,ZQJ387,13/08/2024,Leasing,119853472,,22/04/2024,2300205,57,13058401,Cúcuta
1336,1504866,VNR679,24/01/2024,Credito,82228074,Preferencial,13/11/2023,8846529,50,28485341,Villavicencio
1337,4129017,IXS293,07/01/2022,Credito,133512330,Preferencial,10/11/2021,5022822,41,27696983,Bogotá
1338,1048120,DJA663,05/08/2024,Leasing,79390850,,27/04/2024,1744916,37,30606402,Bogotá
1339,9597283,TKI222,12/08/2021,Contado,88156426,,09/06/2021,2732602,60,14113995,Bogotá
1340,9201208,TJQ832,25/04/2024,Contado,118831068,,30/12/2023,4765195,33,17352109,Cali
1341,8553066,NXQ523,26/12/2024,Leasing,118384820,,20/09/2024,8671615,30,2036337,Bogotá
1342,3275286,EZF681,08/11/2021,Credito,122295733,General,07/10/2021,8379560,29,23111279,Bucaramanga
1343,8131461,ZSS589,06/01/2022,Contado,44435250,,22/09/2021,7533476,54,20275548,Villavicencio
1344,7075464,BZO976,20/02/2023,Credito,140405547,Preferencial,03/11/2022,8344350,62,7509620,Bogotá
1345,2260790,DSR551,25/07/2023,Leasing,44376374,,29/05/2023,4790745,34,20422540,Bogotá
1346,1321720,VUY938,02/10/2023,Leasing,84649275,,24/08/2023,4569051,24,3511066,Bogotá
1347,6557218,MMY763,03/07/2021,Contado,58431854,,30/04/2021,9600938,25,20357553,Cali
1348,1352734,OSL317,22/08/2021,Credito,95176946,Premium,04/07/2021,1535884,55,19127773,Bogotá
1349,6757522,TXI630,22/07/2021,Credito,135262659,Premium,05/04/2021,1165055,45,26749166,Cali
1350,8104359,GNA891,18/06/2022,Credito,98818519,Premium,17/05/2022,2692323,67,28540443,Soledad
1351,6321481,MPJ402,04/10/2021,Contado,78818479,,14/06/2021,5479339,67,25763474,Cali
1352,9083875,HWM408,16/09/2022,Credito,80998019,General,23/05/2022,2161923,25,30679382,Bogotá
1353,3653051,SWT951,13/06/2023,Credito,112059716,Preferencial,15/02/2023,8247616,50,18507970,Bogotá
1354,3379822,QTR580,24/11/2022,Leasing,93575860,,28/07/2022,5329914,47,16999656,Bogotá
1355,5988345,LAW847,19/12/2021,Contado,108454373,,14/10/2021,7510890,33,11186980,Soledad
1356,4371746,ISQ574,29/10/2024,Leasing,68294596,,10/07/2024,7219245,59,15284085,Soledad
1357,1994266,BIC688,21/08/2022,Leasing,183833650,,06/06/2022,5583614,61,24277008,Soacha
1358,7955817,HIP061,29/11/2023,Leasing,125216222,,18/09/2023,9905146,48,10564614,Bogotá
1359,5027468,VRN085,08/11/2023,Credito,68582314,Preferencial,25/07/2023,6801850,25,30443755,Bogotá
1360,7775069,SAS119,22/08/2023,Credito,131756140,General,26/06/2023,9220924,41,3466323,Cúcuta
1361,9714957,WYI636,15/04/2022,Contado,83301992,,06/01/2022,8823901,36,6634349,Ibagué
1362,3293157,DEQ302,22/08/2022,Contado,141418075,,09/06/2022,6515744,67,16105775,Bogotá
1363,5308535,TPX381,15/09/2021,Leasing,135044486,,02/07/2021,4102230,62,8126130,Medellín
1364,2488924,XZV670,19/10/2024,Contado,60232236,,15/08/2024,6595478,47,21515250,Cali
1365,6782194,NXF654,29/10/2021,Contado,37532392,,24/07/2021,5484938,29,8114455,Cartagena
1366,4770578,VJN683,15/07/2024,Contado,84891814,,08/05/2024,2917153,27,26388407,Medellín
